time,data,error,instrument,type
2458435.0194667378,0.998279412002554,0.0026319444,TESSY1,LC
2458435.020855594,0.9968217434162596,0.0026357165,TESSY1,LC
2458435.02224445,0.9930758027832458,0.0026353507,TESSY1,LC
2458435.023633307,0.999458693390084,0.0026329446,TESSY1,LC
2458435.0250221635,1.0008054294107676,0.0026343435,TESSY1,LC
2458435.02641102,0.999240233376843,0.0026321593,TESSY1,LC
2458435.0277998764,0.9974279452202724,0.0026319672,TESSY1,LC
2458435.0291887326,1.003035644980898,0.0026395298,TESSY1,LC
2458435.030577589,1.0011679126422828,0.0026385586,TESSY1,LC
2458435.031966445,0.9970932881909268,0.002632183,TESSY1,LC
2458435.0333553017,0.9968376216641308,0.0026310238,TESSY1,LC
2458435.0347441584,1.000850002994663,0.0026363949,TESSY1,LC
2458435.0361330146,0.9976573221249622,0.0026312545,TESSY1,LC
2458435.037521871,0.9972361990900228,0.0026344082,TESSY1,LC
2458435.0389107275,0.9994331339189304,0.0026349432,TESSY1,LC
2458435.040299584,0.9956886265573016,0.0026286438,TESSY1,LC
2458435.0416884404,1.0018016769565312,0.0026354063,TESSY1,LC
2458435.0430772966,1.001719925144016,0.0026368089,TESSY1,LC
2458435.044466153,1.005991671109578,0.0026400802,TESSY1,LC
2458435.045855009,0.9990681948404092,0.0026371954,TESSY1,LC
2458435.0472438657,0.9989110363711484,0.002633878,TESSY1,LC
2458435.0486327223,1.002189295644964,0.0026402785,TESSY1,LC
2458435.0500215786,1.0003061326078866,0.0026362492,TESSY1,LC
2458435.051410435,0.9964348072907744,0.0026332557,TESSY1,LC
2458435.0527992914,0.9969032497235856,0.0026328794,TESSY1,LC
2458435.054188148,1.0024813298512338,0.00263336,TESSY1,LC
2458435.055577004,1.0011348575885592,0.0026365239,TESSY1,LC
2458435.0569658605,1.0030152830803338,0.0026395251,TESSY1,LC
2458435.0583547167,1.0006901061954254,0.0026342655,TESSY1,LC
2458435.059743573,1.0027525271186135,0.002636418,TESSY1,LC
2458435.061132429,1.00492364552598,0.0026385975,TESSY1,LC
2458435.062521286,1.0017330616102442,0.0026354659,TESSY1,LC
2458435.063910142,0.9997277452566876,0.0026345223,TESSY1,LC
2458435.0652989983,1.0015033865028755,0.0026351465,TESSY1,LC
2458435.066687855,0.9984537953870116,0.0026392976,TESSY1,LC
2458435.068076711,0.9977574717888332,0.0026328149,TESSY1,LC
2458435.069465568,1.0027478057969463,0.0026355679,TESSY1,LC
2458435.070854424,1.0048060072972986,0.0026350694,TESSY1,LC
2458435.07224328,1.0012611062670629,0.0026366545,TESSY1,LC
2458435.0736321365,0.999014872863074,0.0026376324,TESSY1,LC
2458435.0750209927,0.99833064689878,0.0026361917,TESSY1,LC
2458435.0764098493,1.0014301884709016,0.0026345858,TESSY1,LC
2458435.077798705,0.9976702173986528,0.0026337123,TESSY1,LC
2458435.0791875618,1.0008701638869346,0.0026347849,TESSY1,LC
2458435.080576418,0.9978353777581986,0.0026332191,TESSY1,LC
2458435.081965274,1.0005006290520506,0.0026324461,TESSY1,LC
2458435.083354131,1.0021284078043506,0.0026389502,TESSY1,LC
2459116.1385020614,1.0001404095265425,0.0025933385,TESSY2,LC
2459116.13989099,1.0002775078336683,0.0025902672,TESSY2,LC
2459116.1412799195,1.0041780069778636,0.0025938198,TESSY2,LC
2459116.1426688484,0.998528476957649,0.0025913601,TESSY2,LC
2459116.144057777,0.9996836077843504,0.0025905368,TESSY2,LC
2459116.145446706,1.0007555094451526,0.0025932814,TESSY2,LC
2459116.1468356354,0.9978558219524476,0.002589097,TESSY2,LC
2459116.1482245643,0.9999907152812352,0.002589959,TESSY2,LC
2459116.149613493,0.9994182194434476,0.0025950142,TESSY2,LC
2459116.151002422,1.0009140244447567,0.0025929199,TESSY2,LC
2459116.152391351,1.0038509302705867,0.0025914984,TESSY2,LC
2459116.15378028,1.0001730369285224,0.0025933417,TESSY2,LC
2459116.1551692085,1.0017863444190338,0.0025923704,TESSY2,LC
2459116.1565581374,1.00274135274147,0.0025926507,TESSY2,LC
2459116.1579470662,1.000406161872991,0.0025917187,TESSY2,LC
2459116.159335995,1.0023171718265926,0.0025917226,TESSY2,LC
2459116.160724924,0.99882848261902,0.0025899943,TESSY2,LC
2459116.162113853,1.002361794208431,0.0025929047,TESSY2,LC
2459116.1635027817,1.0000604066319705,0.002590664,TESSY2,LC
2459116.1648917105,0.998993319844834,0.002591758,TESSY2,LC
2459116.16628064,0.9996347338722564,0.0025894172,TESSY2,LC
2459116.167669568,0.9985932787116846,0.0025922982,TESSY2,LC
2459116.169058497,1.0003418643579658,0.0025934724,TESSY2,LC
2459116.170447426,0.9969191807866632,0.0025930183,TESSY2,LC
2459116.1718363543,0.997937298023016,0.0025915971,TESSY2,LC
2459116.173225283,0.999389716047176,0.0025897077,TESSY2,LC
2459116.174614212,1.0006976348744785,0.0025916256,TESSY2,LC
2459116.176003141,0.9990327544848906,0.0025920621,TESSY2,LC
2459116.1773920697,1.0016882748870062,0.0025925145,TESSY2,LC
2459116.1787809986,1.0022141960881323,0.0025946209,TESSY2,LC
2459116.180169927,1.0010444180748506,0.0025899301,TESSY2,LC
2459116.181558856,1.0005920408391031,0.0025920344,TESSY2,LC
2459116.1829477847,0.997233414401987,0.0025890749,TESSY2,LC
2459116.184336713,0.9971965987312168,0.0025880591,TESSY2,LC
2459116.185725642,1.0022599138533668,0.0025920514,TESSY2,LC
2459116.1871145708,0.99821616974771,0.002591277,TESSY2,LC
2459116.1885035,1.0005197664244525,0.0025913497,TESSY2,LC
2459116.189892428,0.9998443938780488,0.0025921946,TESSY2,LC
2459116.191281357,1.0028660221134018,0.0025937764,TESSY2,LC
2459116.1926702857,1.000217451116236,0.0025931557,TESSY2,LC
2459116.194059214,1.0013128809000391,0.0025937983,TESSY2,LC
2459116.195448143,1.001892611449323,0.002593962,TESSY2,LC
2459116.196837072,0.9990925427826418,0.0025934337,TESSY2,LC
2459116.1982260006,0.9958571348713738,0.0025867359,TESSY2,LC
2459116.199614929,0.9980415477353834,0.0025889748,TESSY2,LC
2459116.2010038574,0.9955499813653084,0.0025891557,TESSY2,LC
2459116.2023927863,0.9970678457532264,0.0025885014,TESSY2,LC
2459116.2037817147,0.993985950910678,0.0025890311,TESSY2,LC
2459116.2051706435,0.9993049468217464,0.0025943746,TESSY2,LC
2459116.2065595724,0.9930946235084034,0.002586378,TESSY2,LC
2459116.2079485008,0.989366080924502,0.002583517,TESSY2,LC
2459116.209337429,0.9902306191150816,0.0025852683,TESSY2,LC
2459116.210726358,0.9922303880620392,0.0025850455,TESSY2,LC
2459116.2121152864,0.9901378177313144,0.0025829119,TESSY2,LC
2459116.2135042152,0.9900992881723524,0.0025886141,TESSY2,LC
2459116.214893144,0.9893663093355972,0.0025830853,TESSY2,LC
2459116.2162820725,0.9884766212514918,0.0025831028,TESSY2,LC
2459116.217671001,0.9880869039034152,0.002582025,TESSY2,LC
2459116.2190599293,0.9927700172742896,0.0025859666,TESSY2,LC
2459116.220448858,0.988317351398524,0.0025825095,TESSY2,LC
2459116.2218377865,0.9947120062289376,0.0025859701,TESSY2,LC
2459116.223226715,0.9889302218047404,0.0025822532,TESSY2,LC
2459116.224615644,0.986891118094926,0.0025847536,TESSY2,LC
2459116.226004572,0.9902495851069192,0.0025838411,TESSY2,LC
2459116.2273935005,0.9869019328425892,0.0025834646,TESSY2,LC
2459116.228782429,0.9908902412915144,0.0025858136,TESSY2,LC
2459116.2301713573,0.9882139104523696,0.0025825014,TESSY2,LC
2459116.231560286,0.9914798103075876,0.0025844811,TESSY2,LC
2459116.2329492145,0.9923292208827024,0.0025839056,TESSY2,LC
2459116.234338143,0.9899275521330696,0.0025836695,TESSY2,LC
2459116.235727072,0.9839251741185,0.0025796278,TESSY2,LC
2459116.237116,0.9915466867870096,0.0025866155,TESSY2,LC
2459116.2385049285,0.9914150701196808,0.0025847559,TESSY2,LC
2459116.2398938565,0.9905416041572732,0.0025818096,TESSY2,LC
2459116.2412827853,0.983692428896504,0.0025800141,TESSY2,LC
2459116.2426717137,0.988128964273981,0.0025832702,TESSY2,LC
2459116.244060642,0.98842930035126,0.0025829144,TESSY2,LC
2459116.2454495705,0.984656077097548,0.0025827908,TESSY2,LC
2459116.246838499,0.9932947545077075,0.0025871221,TESSY2,LC
2459116.2482274272,0.9849291725533738,0.0025819794,TESSY2,LC
2459116.249616356,0.9885403712910904,0.0025832569,TESSY2,LC
2459116.251005284,0.9894783006686684,0.0025845787,TESSY2,LC
2459116.2523942124,0.9920134606795188,0.0025850276,TESSY2,LC
2459116.253783141,0.9859391413641576,0.0025819496,TESSY2,LC
2459116.255172069,0.9870762726907816,0.0025816194,TESSY2,LC
2459116.2565609976,0.9933484046558106,0.0025843843,TESSY2,LC
2459116.257949926,0.9856207172256132,0.0025804485,TESSY2,LC
2459116.2593388543,0.989602900456922,0.0025839987,TESSY2,LC
2459116.2607277827,0.991365944314896,0.002582405,TESSY2,LC
2459116.2621167107,0.987483118785523,0.0025825186,TESSY2,LC
2459116.263505639,0.9857940338828846,0.0025817093,TESSY2,LC
2459116.2648945674,0.9876909595619608,0.0025834893,TESSY2,LC
2459116.266283496,0.9871595758779512,0.0025841147,TESSY2,LC
2459116.267672424,0.9919883327970552,0.0025850642,TESSY2,LC
2459116.2690613526,0.9898195602856276,0.0025835531,TESSY2,LC
2459116.2704502805,0.9851547783910966,0.0025828893,TESSY2,LC
2459116.271839209,0.9912866070955232,0.0025843121,TESSY2,LC
2459116.2732281373,0.9888975963868658,0.0025815037,TESSY2,LC
2459116.2746170657,0.9907303262596237,0.0025823722,TESSY2,LC
2459116.2760059936,0.986869796699247,0.0025814436,TESSY2,LC
2459116.277394922,0.9899530276878464,0.0025835326,TESSY2,LC
2459116.2787838504,0.9895469992758824,0.0025825475,TESSY2,LC
2459116.2801727788,0.9927122514259528,0.0025847012,TESSY2,LC
2459116.2815617067,0.9896535241223646,0.002587032,TESSY2,LC
2459116.282950635,0.9901513573416258,0.0025885885,TESSY2,LC
2459116.284339563,0.9876553511341384,0.0025815668,TESSY2,LC
2459116.2857284914,0.9928217154773996,0.0025852257,TESSY2,LC
2459116.28711742,0.9923670003680124,0.0025838495,TESSY2,LC
2459116.288506348,0.98793844575975,0.0025822069,TESSY2,LC
2459116.289895276,0.9889249116715348,0.0025839407,TESSY2,LC
2459116.291284204,0.9898617180967068,0.0025828476,TESSY2,LC
2459116.2926731324,0.9896047149976884,0.0025843775,TESSY2,LC
2459116.2940620603,0.9909091124301768,0.0025831449,TESSY2,LC
2459116.2954509887,0.989945020369803,0.0025832453,TESSY2,LC
2459116.2968399166,0.984362278783762,0.0025837936,TESSY2,LC
2459116.298228845,0.9973074676896904,0.0025903976,TESSY2,LC
2459116.299617773,0.9862470070603097,0.0025787919,TESSY2,LC
2459116.3010067013,0.991501406872948,0.0025832832,TESSY2,LC
2459116.302395629,0.9945766671762348,0.002588358,TESSY2,LC
2459116.303784557,0.993455397937098,0.0025907145,TESSY2,LC
2459116.305173485,0.9960750891493316,0.0025859822,TESSY2,LC
2459116.306562413,0.998021730806512,0.0025889035,TESSY2,LC
2459116.3079513414,0.9956671329163932,0.0025909299,TESSY2,LC
2459116.30934027,0.9954137054569664,0.002589877,TESSY2,LC
2459116.3107291977,0.9997243484072412,0.002588548,TESSY2,LC
2459116.3121181256,0.9954188617746532,0.0025864758,TESSY2,LC
2459116.313507054,0.993033505564766,0.0025843452,TESSY2,LC
2459116.314895982,1.0007978997470168,0.002592819,TESSY2,LC
2459116.3162849103,0.9936403143056032,0.0025903452,TESSY2,LC
2459116.317673838,1.002132969282143,0.0025956423,TESSY2,LC
2459116.319062766,0.9965858346496664,0.0025902556,TESSY2,LC
2459116.3204516945,1.0000123404113168,0.0025936007,TESSY2,LC
2459116.321840622,0.99934022654303,0.0025916419,TESSY2,LC
2459116.3232295504,1.0027402130687737,0.0025952482,TESSY2,LC
2459116.3246184783,1.0003388999654297,0.002591827,TESSY2,LC
2459116.326007406,1.0029884872360693,0.0025911806,TESSY2,LC
2459116.327396334,0.9977185548770272,0.0025890926,TESSY2,LC
2459116.3287852625,0.9993287628919963,0.0025917459,TESSY2,LC
2459116.3301741905,1.0007066512620009,0.002594308,TESSY2,LC
2459116.3315631184,0.9986883299911612,0.0025887496,TESSY2,LC
2459116.334340974,0.9960249385130866,0.0025908232,TESSY2,LC
2459116.335729902,0.9964973882993649,0.002588867,TESSY2,LC
2459116.33711883,1.0034011984323012,0.0025920004,TESSY2,LC
2459116.338507758,1.0013518889099,0.0025909946,TESSY2,LC
2459116.339896686,0.9986602197298344,0.0025891589,TESSY2,LC
2459116.341285614,0.9984839308895768,0.0025903224,TESSY2,LC
2459116.3426745418,1.001215262386813,0.002593036,TESSY2,LC
2459116.3440634697,1.0038081542194637,0.0025930782,TESSY2,LC
2459116.3454523976,1.0018039463852566,0.0025909059,TESSY2,LC
2459116.346841325,0.998984138874587,0.0025917417,TESSY2,LC
2459116.348230253,1.0001901316979294,0.0025910577,TESSY2,LC
2459116.3496191814,0.9996116248518472,0.0025903808,TESSY2,LC
2459116.3510081093,1.0001618183207,0.0025908183,TESSY2,LC
2459116.352397037,1.0003391121079717,0.0025924817,TESSY2,LC
2459116.353785965,0.9949540162108144,0.0025874218,TESSY2,LC
2459116.355174893,0.9990818006265288,0.0025928617,TESSY2,LC
2459116.356563821,0.99815740535312,0.0025897073,TESSY2,LC
2459116.3579527484,1.0040447903858407,0.0025932656,TESSY2,LC
2459116.3593416763,0.9994063857294972,0.0025949734,TESSY2,LC
2459116.3607306043,0.9985051013791124,0.0025895776,TESSY2,LC
2459116.362119532,1.001423577332869,0.0025906831,TESSY2,LC
2459116.36350846,1.0007698735891482,0.0025932558,TESSY2,LC
2459116.364897388,1.0001891701462118,0.0025926617,TESSY2,LC
2459116.3662863155,0.9995940669979196,0.0025911995,TESSY2,LC
2459116.3676752434,0.9969134541509934,0.0025928607,TESSY2,LC
2459116.369064171,0.9984185016044862,0.0025897154,TESSY2,LC
2459116.370453099,0.9939857893472016,0.0025885988,TESSY2,LC
2459116.3718420267,1.0021022573835054,0.0025929273,TESSY2,LC
2459116.373230954,0.9962993457128788,0.002586138,TESSY2,LC
2459116.374619882,1.0006993543368772,0.002592724,TESSY2,LC
2459122.063634132,1.0071527492752486,0.0025950966,TESSY2,LC
2459122.065023045,1.0016708831704226,0.0025884316,TESSY2,LC
2459122.066411959,1.0003769216024083,0.0025948531,TESSY2,LC
2459122.067800873,1.0013613646409834,0.0025874884,TESSY2,LC
2459122.0691897864,0.9989139821522738,0.0025873641,TESSY2,LC
2459122.0705787,1.0026084642549633,0.0025882821,TESSY2,LC
2459122.0719676134,1.002227720886301,0.0025907541,TESSY2,LC
2459122.073356527,1.0058527819773664,0.0025906737,TESSY2,LC
2459122.074745441,0.997213237660488,0.0025882544,TESSY2,LC
2459122.0761343543,1.000418417759814,0.0025877932,TESSY2,LC
2459122.077523268,1.0011989924139568,0.0025867489,TESSY2,LC
2459122.0789121813,1.0042910715500175,0.0025945532,TESSY2,LC
2459122.080301096,0.9985014551291046,0.002588412,TESSY2,LC
2459122.0816900088,0.998957343179952,0.0025862476,TESSY2,LC
2459122.0830789222,0.9953721657012092,0.0025861738,TESSY2,LC
2459122.084467836,1.0026000326188478,0.0025931869,TESSY2,LC
2459122.085856749,1.001702233995114,0.002589009,TESSY2,LC
2459122.0872456627,1.0001422398133393,0.0025878637,TESSY2,LC
2459122.0886345766,1.0087494499981684,0.002593956,TESSY2,LC
2459122.09002349,1.0042437646370332,0.0025925944,TESSY2,LC
2459122.091412404,1.0008898836113165,0.0025880749,TESSY2,LC
2459122.092801317,1.0019350070014537,0.0025899499,TESSY2,LC
2459122.0941902306,1.0022130347840472,0.0025891783,TESSY2,LC
2459122.0955791445,0.9993309368602368,0.0025887147,TESSY2,LC
2459122.0969680576,1.0022578033170788,0.0025896893,TESSY2,LC
2459122.0983569715,0.9958822041546465,0.0025881832,TESSY2,LC
2459122.099745885,1.002218589198234,0.0025877219,TESSY2,LC
2459122.1011347985,0.9995513386307692,0.0025871003,TESSY2,LC
2459122.102523712,1.0025774923547532,0.0025894353,TESSY2,LC
2459122.103912625,1.0046155503335574,0.0025883527,TESSY2,LC
2459122.105301539,0.9997550125376288,0.0025866823,TESSY2,LC
2459122.1066904524,1.0026492790612411,0.0025875468,TESSY2,LC
2459122.1080793664,0.9990692797545307,0.0025905392,TESSY2,LC
2459122.1094682794,0.9961866747137166,0.0025880744,TESSY2,LC
2459122.1108571934,1.0012313038436158,0.0025876332,TESSY2,LC
2459122.112246107,1.0001396872351318,0.0025861943,TESSY2,LC
2459122.1136350203,1.004236474809614,0.0025902921,TESSY2,LC
2459122.115023934,1.0001998664581988,0.0025908796,TESSY2,LC
2459122.116412848,0.9999195623863923,0.0025850639,TESSY2,LC
2459122.117801761,0.9971285924004464,0.00258751,TESSY2,LC
2459122.1191906743,0.9989673664747848,0.0025888663,TESSY2,LC
2459122.120579588,0.9981344847800734,0.0025859913,TESSY2,LC
2459122.121968501,0.9999467871080951,0.0025903378,TESSY2,LC
2459122.1233574147,0.9970550735097248,0.002585608,TESSY2,LC
2459122.124746328,0.9980796040470707,0.0025864602,TESSY2,LC
2459122.1261352417,0.9980178986452476,0.0025870467,TESSY2,LC
2459122.127524156,0.997983867255564,0.0025852062,TESSY2,LC
2459122.1289130687,0.9955350698896688,0.0025874714,TESSY2,LC
2459122.130301982,0.9929209265966528,0.0025836828,TESSY2,LC
2459122.131690896,0.9945867072518888,0.0025874472,TESSY2,LC
2459122.133079809,0.9914358419419176,0.0025819966,TESSY2,LC
2459122.1344687226,0.9928419306415328,0.0025815007,TESSY2,LC
2459122.1358576366,0.9932025032487692,0.0025842485,TESSY2,LC
2459122.1372465496,0.9926853398532988,0.0025779083,TESSY2,LC
2459122.138635463,0.986175460429668,0.0025776369,TESSY2,LC
2459122.1400243766,0.9946703449346954,0.0025833442,TESSY2,LC
2459122.14141329,0.9876663632621338,0.0025814278,TESSY2,LC
2459122.1428022035,0.9868753855876576,0.0025784862,TESSY2,LC
2459122.144191117,0.9907691018010394,0.0025833265,TESSY2,LC
2459122.1455800305,0.9856723018005464,0.0025777041,TESSY2,LC
2459122.146968944,0.993906675751306,0.0025808876,TESSY2,LC
2459122.148357857,0.9869155835281296,0.0025779987,TESSY2,LC
2459122.149746771,0.989925915104158,0.0025798553,TESSY2,LC
2459122.1511356845,0.9909789505666808,0.00258333,TESSY2,LC
2459122.152524598,0.9886773898408608,0.0025807838,TESSY2,LC
2459122.1539135114,0.9910968728231808,0.002583557,TESSY2,LC
2459122.155302425,0.9894966796801986,0.0025827412,TESSY2,LC
2459122.1566913384,0.9863949303083857,0.0025811093,TESSY2,LC
2459122.158080252,0.9865523046036356,0.002579743,TESSY2,LC
2459122.1594691654,0.9917283427314272,0.0025821265,TESSY2,LC
2459122.1608580784,0.9890438945661773,0.0025798141,TESSY2,LC
2459122.162246992,0.988026180144844,0.0025789936,TESSY2,LC
2459122.1636359054,0.9902600793384932,0.0025804373,TESSY2,LC
2459122.165024819,0.984530512313998,0.00257696,TESSY2,LC
2459122.1664137323,0.992558288966038,0.0025819663,TESSY2,LC
2459122.167802646,0.9884406692849934,0.0025781693,TESSY2,LC
2459122.16919156,0.9920693331902344,0.0025818711,TESSY2,LC
2459122.170580473,0.985372150773362,0.002577713,TESSY2,LC
2459122.1719693863,0.9926705520068324,0.0025834399,TESSY2,LC
2459122.1733583,0.9920419067545774,0.0025852716,TESSY2,LC
2459122.174747213,0.9898177651685592,0.0025814464,TESSY2,LC
2459122.1761361263,0.9900505371932308,0.0025807151,TESSY2,LC
2459122.17752504,0.98679077270759,0.0025767107,TESSY2,LC
2459122.178913953,0.9873341418928934,0.0025780958,TESSY2,LC
2459122.1803028667,0.987204404492758,0.0025794774,TESSY2,LC
2459122.18169178,0.9892256206853488,0.0025817666,TESSY2,LC
2459122.183080693,0.9902368403236204,0.0025809694,TESSY2,LC
2459122.1844696067,0.987617433434383,0.0025798427,TESSY2,LC
2459122.18585852,0.9875919500937672,0.0025803784,TESSY2,LC
2459122.187247433,0.9866216301515852,0.002580012,TESSY2,LC
2459122.1886363467,0.9872786937390312,0.0025798008,TESSY2,LC
2459122.19002526,0.9931451506245323,0.0025830874,TESSY2,LC
2459122.1914141737,0.9854435610246606,0.0025811612,TESSY2,LC
2459122.192803087,0.9881145548206516,0.0025799216,TESSY2,LC
2459122.1941920007,0.9887127418965046,0.0025809349,TESSY2,LC
2459122.195580914,0.990048362441259,0.002581462,TESSY2,LC
2459122.196969827,0.9880442763088108,0.0025796315,TESSY2,LC
2459122.1983587407,0.9876713435422282,0.0025802818,TESSY2,LC
2459122.199747654,0.9877100939942932,0.0025785498,TESSY2,LC
2459122.201136567,0.991573497825616,0.0025806208,TESSY2,LC
2459122.2025254807,0.9857308849779952,0.0025786813,TESSY2,LC
2459122.203914394,0.986206845405026,0.002578683,TESSY2,LC
2459122.205303307,0.9877469390644203,0.0025795877,TESSY2,LC
2459122.2066922206,0.989982855902226,0.002584669,TESSY2,LC
2459122.208081134,0.9880027560684984,0.0025775663,TESSY2,LC
2459122.209470048,0.9932099693846064,0.0025808953,TESSY2,LC
2459122.210858961,0.9885233459461468,0.0025777842,TESSY2,LC
2459122.212247874,0.9871742956972036,0.0025784113,TESSY2,LC
2459122.213636788,0.990073988678058,0.0025782746,TESSY2,LC
2459122.215025701,0.99344181476459,0.002581385,TESSY2,LC
2459122.216414614,0.9905844739974958,0.0025830371,TESSY2,LC
2459122.217803528,0.9887731963170464,0.0025776001,TESSY2,LC
2459122.219192441,0.9900856817971307,0.0025795365,TESSY2,LC
2459122.220581354,0.9901320003781464,0.0025820578,TESSY2,LC
2459122.221970268,0.9918521920010702,0.0025821778,TESSY2,LC
2459122.223359181,0.9916245067388508,0.0025825892,TESSY2,LC
2459122.224748094,0.9919347545321496,0.0025821808,TESSY2,LC
2459122.226137008,0.9919169954263912,0.0025809577,TESSY2,LC
2459122.227525921,0.9910822492837924,0.0025823517,TESSY2,LC
2459122.228914834,0.9936747661492992,0.0025832143,TESSY2,LC
2459122.230303748,0.9934929959591337,0.0025849484,TESSY2,LC
2459122.231692661,0.9973125387925608,0.0025850129,TESSY2,LC
2459122.233081574,0.9958420545853924,0.002583968,TESSY2,LC
2459122.234470488,0.9930973532703754,0.0025825468,TESSY2,LC
2459122.235859401,0.9948295549306292,0.0025841761,TESSY2,LC
2459122.237248314,1.0046496694995488,0.0025905066,TESSY2,LC
2459122.238637228,0.998073907027039,0.0025862535,TESSY2,LC
2459122.240026141,1.0004005873646715,0.0025885801,TESSY2,LC
2459122.241415054,0.9997011004474992,0.0025886027,TESSY2,LC
2459122.242803968,1.0000378165508172,0.0025874891,TESSY2,LC
2459122.2441928806,0.9981086553832208,0.0025869119,TESSY2,LC
2459122.245581794,1.001815657087973,0.0025902735,TESSY2,LC
2459122.246970707,0.9975533015540344,0.0025874793,TESSY2,LC
2459122.2483596206,1.0047650087181077,0.0025923562,TESSY2,LC
2459122.249748534,0.9999688387529244,0.0025880861,TESSY2,LC
2459122.251137447,0.9971893514981198,0.0025878502,TESSY2,LC
2459122.252526361,0.9991545169216376,0.0025872027,TESSY2,LC
2459122.253915274,0.9981309951027096,0.0025859552,TESSY2,LC
2459122.255304187,1.002791485977434,0.0025896076,TESSY2,LC
2459122.2566931,1.0022348295301649,0.0025909352,TESSY2,LC
2459122.2580820136,0.9997020757767174,0.0025864197,TESSY2,LC
2459122.259470927,0.9950473546681954,0.002584355,TESSY2,LC
2459122.26085984,1.003242776156278,0.0025910367,TESSY2,LC
2459122.2622487536,0.9985135201792378,0.0025868649,TESSY2,LC
2459122.2636376666,0.9971806668773252,0.0025874556,TESSY2,LC
2459122.26502658,0.9969974761858812,0.0025867429,TESSY2,LC
2459122.266415493,1.0049294080308924,0.0025910288,TESSY2,LC
2459122.2678044066,1.0004121724572637,0.0025895303,TESSY2,LC
2459122.26919332,1.0001836393140136,0.0025892528,TESSY2,LC
2459122.270582233,0.9999303087664844,0.0025886362,TESSY2,LC
2459122.271971146,0.999833380723644,0.0025882416,TESSY2,LC
2459122.273360059,1.0023319551699894,0.0025873699,TESSY2,LC
2459122.2747489726,0.9999552321207256,0.0025880586,TESSY2,LC
2459122.276137886,1.0007032115292855,0.0025874912,TESSY2,LC
2459122.277526799,1.0000892933494658,0.0025864444,TESSY2,LC
2459122.278915712,0.998534387488148,0.0025876048,TESSY2,LC
2459122.2803046256,0.995412474174896,0.0025878337,TESSY2,LC
2459122.281693539,0.9978650232545796,0.0025883515,TESSY2,LC
2459122.283082452,0.9966664946860468,0.0025882665,TESSY2,LC
2459122.284471365,1.000515838483386,0.0025903522,TESSY2,LC
2459122.285860278,1.0039739346331615,0.0025876265,TESSY2,LC
2459122.287249192,0.9983761530801664,0.0025873075,TESSY2,LC
2459122.288638105,0.9987151338933822,0.0025875547,TESSY2,LC
2459122.290027018,0.999066217017164,0.0025893783,TESSY2,LC
2459122.291415932,1.001807142398682,0.002588344,TESSY2,LC
2459122.2928048447,1.0022672501696062,0.0025892616,TESSY2,LC
2459122.2941937577,1.0004622601435256,0.002588447,TESSY2,LC
2459122.295582671,0.996367282304052,0.0025829554,TESSY2,LC
2459122.296971584,1.0047763867747626,0.0025919604,TESSY2,LC
2459122.2983604977,0.9981241735011916,0.0025892211,TESSY2,LC
2459133.9110197527,1.0013880921558804,0.0025892598,TESSY2,LC
2459133.912408653,1.0008815974959633,0.0025844977,TESSY2,LC
2459133.9137975536,0.999034724706303,0.0025860798,TESSY2,LC
2459133.915186454,1.0012036138207188,0.0025844753,TESSY2,LC
2459133.9165753545,1.000016724800438,0.0025892761,TESSY2,LC
2459133.917964255,1.0013845376793256,0.0025854532,TESSY2,LC
2459133.9193531554,0.9974491224168256,0.0025852711,TESSY2,LC
2459133.920742056,1.0041744690476362,0.002588287,TESSY2,LC
2459133.9221309563,1.00463908753174,0.0025889708,TESSY2,LC
2459133.9235198568,0.9955828979094288,0.0025831,TESSY2,LC
2459133.924908757,0.9992281701283172,0.0025869592,TESSY2,LC
2459133.9262976577,0.9991364642301556,0.0025849496,TESSY2,LC
2459133.927686558,1.0049871801718322,0.0025910139,TESSY2,LC
2459133.9290754586,1.0022805079915134,0.0025895908,TESSY2,LC
2459133.930464359,1.0025936376375038,0.0025898051,TESSY2,LC
2459133.9318532594,0.9980664391612748,0.0025855745,TESSY2,LC
2459133.93324216,0.9996905824998744,0.0025835433,TESSY2,LC
2459133.9346310603,0.997386667706208,0.0025848744,TESSY2,LC
2459133.936019961,1.0036903747468295,0.0025899555,TESSY2,LC
2459133.937408861,1.0012982135856836,0.0025852665,TESSY2,LC
2459133.938797761,0.9971798942897904,0.0025866698,TESSY2,LC
2459133.9401866617,0.9975571767902284,0.0025883277,TESSY2,LC
2459133.941575562,0.9985419511350008,0.0025868949,TESSY2,LC
2459133.9429644626,0.9998569872753996,0.0025862895,TESSY2,LC
2459133.944353363,1.0065401352496413,0.0025874171,TESSY2,LC
2459133.9457422635,0.9974856150105256,0.0025842893,TESSY2,LC
2459133.947131164,1.0046617366046349,0.0025872244,TESSY2,LC
2459133.9485200644,0.9972167899742308,0.0025846194,TESSY2,LC
2459133.949908965,0.9974462051710956,0.0025840767,TESSY2,LC
2459133.951297865,1.004349302154603,0.0025876292,TESSY2,LC
2459133.952686765,1.0032074609102422,0.002591749,TESSY2,LC
2459133.9540756657,1.0021390214832109,0.0025861913,TESSY2,LC
2459133.955464566,1.0052449838050992,0.0025897089,TESSY2,LC
2459133.9568534666,1.002195747942113,0.0025891683,TESSY2,LC
2459133.958242367,1.002136613807669,0.0025891333,TESSY2,LC
